SourceFile,BlueMatrixColumn,BlueTRC,CMMFlags,ColorSpaceData,ConnectionSpaceIlluminant,CreateDate,Creator,CreatorTool,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocumentID,Error,ExifToolVersion,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,Format,GreenMatrixColumn,GreenTRC,HasXFA,HistoryAction,HistoryChanged,HistoryParameters,HistorySoftwareAgent,HistoryWhen,InstanceID,Language,Linearized,Luminance,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,MetadataDate,MIMEType,ModifyDate,OriginalDocumentID,PageCount,PDFVersion,PrimaryPlatform,Producer,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileFileSignature,ProfileID,ProfileVersion,RedMatrixColumn,RedTRC,RenderingIntent,RenditionClass,TaggedPDF,Technology,Trapped,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,XMPToolkit
135454-flyer.pdf,,,,,,2017:12:11 13:12:08-07:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:56:54-04:00,2024:04:17 16:56:54-04:00,2024:04:17 16:56:54-04:00,135454-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2017:12:11 13:12:08-07:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
135985-flyer.pdf,,,,,,2017:12:13 17:48:11-07:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:27-04:00,2024:04:17 16:54:27-04:00,2024:04:17 16:54:27-04:00,135985-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2017:12:13 17:48:11-07:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
136596-flyer.pdf,,,,,,2017:12:18 20:12:07-07:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:33-04:00,2024:04:17 16:54:34-04:00,2024:04:17 16:54:34-04:00,136596-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2017:12:18 20:12:07-07:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
137967-flyer.pdf,,,,,,2018:01:08 12:12:02-07:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:57:14-04:00,2024:04:17 16:57:14-04:00,2024:04:17 16:57:14-04:00,137967-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2018:01:08 12:12:02-07:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
145626-wideflyer.pdf,,,,,,2018:01:24 07:54:22-07:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:52:53-04:00,2024:04:17 16:52:53-04:00,2024:04:17 16:52:53-04:00,145626-wideflyer.pdf,-rw-r--r--,658 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2018:01:24 07:54:22-07:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
159636-flyer.pdf,,,,,,2018:03:07 13:32:08-07:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:11-04:00,2024:04:17 16:55:12-04:00,2024:04:17 16:55:12-04:00,159636-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2018:03:07 13:32:08-07:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
162433-flyer.pdf,,,,,,2018:03:19 14:12:21-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:56:46-04:00,2024:04:17 16:56:47-04:00,2024:04:17 16:56:47-04:00,162433-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2018:03:19 14:12:21-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
167331-flyer.pdf,,,,,,2018:04:16 14:16:07-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:43-04:00,2024:04:17 16:55:43-04:00,2024:04:17 16:55:43-04:00,167331-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2018:04:16 14:16:07-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
170606-flyer.pdf,,,,,,2018:05:14 09:40:11-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:56:23-04:00,2024:04:17 16:56:26-04:00,2024:04:17 16:56:26-04:00,170606-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2018:05:14 09:40:11-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
174754-flyer.pdf,,,,,,2018:06:22 08:52:02-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:18-04:00,2024:04:17 16:55:19-04:00,2024:04:17 16:55:19-04:00,174754-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2018:06:22 08:52:02-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
180780-flyer.pdf,,,,,,2018:08:06 09:12:03-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:56:45-04:00,2024:04:17 16:56:45-04:00,2024:04:17 16:56:45-04:00,180780-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2018:08:06 09:12:03-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
181067-flyer.pdf,,,,,,2018:08:06 15:32:12-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:55-04:00,2024:04:17 16:55:55-04:00,2024:04:17 16:55:55-04:00,181067-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2018:08:06 15:32:12-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
187593-flyer.pdf,,,,,,2018:08:29 14:12:24-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:56:48-04:00,2024:04:17 16:56:48-04:00,2024:04:17 16:56:48-04:00,187593-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2018:08:29 14:12:24-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
193654-flyer.pdf,,,,,,2018:09:17 10:40:21-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:57:00-04:00,2024:04:17 16:57:00-04:00,2024:04:17 16:57:00-04:00,193654-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2018:09:17 10:40:21-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
194302-flyer.pdf,,,,,,2018:09:19 07:04:14-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:56:53-04:00,2024:04:17 16:56:53-04:00,2024:04:17 16:56:53-04:00,194302-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2018:09:19 07:04:14-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
197972-wideflyer.pdf,,,,,,2018:10:01 11:44:06-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:52:49-04:00,2024:04:17 16:52:49-04:00,2024:04:17 16:52:49-04:00,197972-wideflyer.pdf,-rw-r--r--,658 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2018:10:01 11:44:06-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
2005_Annual.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:26-04:00,2024:04:17 16:52:26-04:00,2024:04:17 16:52:26-04:00,2005_Annual.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007_AnnualReport.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:27-04:00,2024:04:17 16:52:27-04:00,2024:04:17 16:52:27-04:00,2007_AnnualReport.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008AnnualReportandProxyStatement.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:26-04:00,2024:04:17 16:52:26-04:00,2024:04:17 16:52:26-04:00,2008AnnualReportandProxyStatement.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009+Annual+Report.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:28-04:00,2024:04:17 16:52:28-04:00,2024:04:17 16:52:28-04:00,2009+Annual+Report.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012+Annual+Report.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:29-04:00,2024:04:17 16:52:29-04:00,2024:04:17 16:52:29-04:00,2012+Annual+Report.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013+Annual+Report_Chipotle.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:27-04:00,2024:04:17 16:52:27-04:00,2024:04:17 16:52:27-04:00,2013+Annual+Report_Chipotle.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014+Annual+Report_Color.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:29-04:00,2024:04:17 16:52:29-04:00,2024:04:17 16:52:29-04:00,2014+Annual+Report_Color.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015+Annual+Report_Chipotle.PDF,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:28-04:00,2024:04:17 16:52:28-04:00,2024:04:17 16:52:28-04:00,2015+Annual+Report_Chipotle.PDF,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016+Annual+Report_Chipotle.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:29-04:00,2024:04:17 16:52:29-04:00,2024:04:17 16:52:29-04:00,2016+Annual+Report_Chipotle.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017+Annual+Report+%28bookmarked%29.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:37-04:00,2024:04:17 16:52:37-04:00,2024:04:17 16:52:37-04:00,2017+Annual+Report+%28bookmarked%29.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018+Annual+Report+and+2019+Proxy+Statement.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:53:16-04:00,2024:04:17 16:53:16-04:00,2024:04:17 16:53:16-04:00,2018+Annual+Report+and+2019+Proxy+Statement.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019+Annual+Report+and+Proxy+Statement.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:38-04:00,2024:04:17 16:52:38-04:00,2024:04:17 16:52:38-04:00,2019+Annual+Report+and+Proxy+Statement.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019+CEO+Letter.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:30-04:00,2024:04:17 16:52:30-04:00,2024:04:17 16:52:30-04:00,2019+CEO+Letter.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020+Chipotle+EEO-1+Consolidated.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:36-04:00,2024:04:17 16:52:36-04:00,2024:04:17 16:52:36-04:00,2020+Chipotle+EEO-1+Consolidated.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020+Form+10-K.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:31-04:00,2024:04:17 16:52:31-04:00,2024:04:17 16:52:31-04:00,2020+Form+10-K.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021+Chipotle+EEO-1+Consolidated.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:37-04:00,2024:04:17 16:52:37-04:00,2024:04:17 16:52:37-04:00,2021+Chipotle+EEO-1+Consolidated.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_Chipotle_Form_10-K-webhost.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:30-04:00,2024:04:17 16:52:30-04:00,2024:04:17 16:52:30-04:00,2021_Chipotle_Form_10-K-webhost.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021+Proxy+%28color%29.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:35-04:00,2024:04:17 16:52:35-04:00,2024:04:17 16:52:35-04:00,2021+Proxy+%28color%29.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_Chipotle_Proxy_Statement-webhost.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:52:27-04:00,2024:04:17 16:52:27-04:00,2024:04:17 16:52:27-04:00,2022_Chipotle_Proxy_Statement-webhost.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022+Proxy+Supplement+%28May+6%2C+2022%29.pdf,,,,,,,,,,,,,,,,,,.,,File is empty,12.70,2024:04:17 16:57:51-04:00,2024:04:17 16:57:51-04:00,2024:04:17 16:57:51-04:00,2022+Proxy+Supplement+%28May+6%2C+2022%29.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204651-flyer.pdf,,,,,,2018:10:22 13:24:07-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:22-04:00,2024:04:17 16:55:23-04:00,2024:04:17 16:55:23-04:00,204651-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2018:10:22 13:24:07-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
211357-wideflyer.pdf,,,,,,2018:11:16 13:44:17-07:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:53:41-04:00,2024:04:17 16:53:42-04:00,2024:04:17 16:53:42-04:00,211357-wideflyer.pdf,-rw-r--r--,658 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2018:11:16 13:44:17-07:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
216556-wideflyer.pdf,,,,,,2018:12:27 11:32:18-07:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:53:24-04:00,2024:04:17 16:53:25-04:00,2024:04:17 16:53:25-04:00,216556-wideflyer.pdf,-rw-r--r--,658 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2018:12:27 11:32:18-07:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
223772-flyer.pdf,,,,,,2019:01:25 11:00:03-07:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:57:31-04:00,2024:04:17 16:57:32-04:00,2024:04:17 16:57:32-04:00,223772-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:01:25 11:00:03-07:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
223775-wideflyer.pdf,,,,,,2019:01:23 11:44:16-07:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:53:44-04:00,2024:04:17 16:53:44-04:00,2024:04:17 16:53:44-04:00,223775-wideflyer.pdf,-rw-r--r--,658 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:01:23 11:44:16-07:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
236444-flyer.pdf,,,,,,2019:03:08 13:00:15-07:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:05-04:00,2024:04:17 16:55:07-04:00,2024:04:17 16:55:07-04:00,236444-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:03:08 13:00:15-07:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
239420-flyer.pdf,,,,,,2019:03:26 18:44:07-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:56:51-04:00,2024:04:17 16:56:51-04:00,2024:04:17 16:56:51-04:00,239420-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:03:26 18:44:07-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
240126-flyer.pdf,,,,,,2019:03:26 08:56:12-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:42-04:00,2024:04:17 16:54:42-04:00,2024:04:17 16:54:42-04:00,240126-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:03:26 08:56:12-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
244761-flyer.pdf,,,,,,2019:05:03 16:16:02-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:56:10-04:00,2024:04:17 16:56:12-04:00,2024:04:17 16:56:12-04:00,244761-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:05:03 16:16:02-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
245167-flyer.pdf,,,,,,2019:05:07 14:20:14-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:57:44-04:00,2024:04:17 16:57:45-04:00,2024:04:17 16:57:45-04:00,245167-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:05:07 14:20:14-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
245168-flyer.pdf,,,,,,2019:05:06 09:08:19-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:39-04:00,2024:04:17 16:54:39-04:00,2024:04:17 16:54:39-04:00,245168-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:05:06 09:08:19-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
245664-flyer.pdf,,,,,,2019:05:09 14:08:02-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:25-04:00,2024:04:17 16:55:25-04:00,2024:04:17 16:55:25-04:00,245664-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:05:09 14:08:02-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
246002-flyer.pdf,,,,,,2019:05:20 06:04:06-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:56:42-04:00,2024:04:17 16:56:43-04:00,2024:04:17 16:56:43-04:00,246002-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:05:20 06:04:06-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
247958-flyer.pdf,,,,,,2019:06:10 13:44:11-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:44-04:00,2024:04:17 16:54:45-04:00,2024:04:17 16:54:45-04:00,247958-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:06:10 13:44:11-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
248924-flyer.pdf,,,,,,2019:08:08 08:32:02-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:21-04:00,2024:04:17 16:54:21-04:00,2024:04:17 16:54:21-04:00,248924-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:08:08 08:32:02-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
249603-flyer.pdf,,,,,,2019:06:27 07:48:03-06:00,DOMPDF,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:15-04:00,2024:04:17 16:55:16-04:00,2024:04:17 16:55:16-04:00,249603-flyer.pdf,-rw-r--r--,815 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:06:27 07:48:03-06:00,,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,
251602-flyer.pdf,,,,,,2019:07:23 09:28:08-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:56:04-04:00,2024:04:17 16:56:04-04:00,2024:04:17 16:56:04-04:00,251602-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:07:23 09:28:08-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
253020-flyer.pdf,,,,,,2019:07:30 07:00:05-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:57:19-04:00,2024:04:17 16:57:19-04:00,2024:04:17 16:57:19-04:00,253020-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:07:30 07:00:05-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
253585-flyer.pdf,,,,,,2019:08:02 15:08:02-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:52-04:00,2024:04:17 16:55:53-04:00,2024:04:17 16:55:53-04:00,253585-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:08:02 15:08:02-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
255805-flyer.pdf,,,,,,2019:08:13 09:52:04-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:58-04:00,2024:04:17 16:55:58-04:00,2024:04:17 16:55:58-04:00,255805-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:08:13 09:52:04-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
257421-flyer.pdf,,,,,,2019:08:20 10:56:19-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:56:41-04:00,2024:04:17 16:56:41-04:00,2024:04:17 16:56:41-04:00,257421-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:08:20 10:56:19-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
257746-wideflyer.pdf,,,,,,2019:08:21 12:24:17-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:53:10-04:00,2024:04:17 16:53:11-04:00,2024:04:17 16:53:11-04:00,257746-wideflyer.pdf,-rw-r--r--,582 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:08:21 12:24:17-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
259618-flyer.pdf,,,,,,2019:08:30 13:04:28-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:57:20-04:00,2024:04:17 16:57:20-04:00,2024:04:17 16:57:20-04:00,259618-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:08:30 13:04:28-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
262306-flyer.pdf,,,,,,2019:09:06 11:00:03-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:46-04:00,2024:04:17 16:55:46-04:00,2024:04:17 16:55:46-04:00,262306-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:09:06 11:00:03-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
264304-flyer.pdf,,,,,,2019:09:12 07:20:14-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:32-04:00,2024:04:17 16:55:33-04:00,2024:04:17 16:55:33-04:00,264304-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:09:12 07:20:14-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
264318-wideflyer.pdf,,,,,,2019:09:11 16:56:07-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:53:19-04:00,2024:04:17 16:53:19-04:00,2024:04:17 16:53:19-04:00,264318-wideflyer.pdf,-rw-r--r--,582 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:09:11 16:56:07-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
265065-flyer.pdf,,,,,,2019:09:18 09:04:02-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:57:11-04:00,2024:04:17 16:57:11-04:00,2024:04:17 16:57:11-04:00,265065-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:09:18 09:04:02-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
