SourceFile,About,AnnotationUsageRights,AppleKeywords,AToB0,AToB1,AToB2,Author,AuthorsPosition,BlueMatrixColumn,BlueTRC,BToA0,BToA1,BToA2,ChromaticAdaptation,CMMFlags,ColorSpaceData,Company,ConnectionSpaceIlluminant,CreateDate,CreationDate,Creator,CreatorContactInfo,CreatorSubTool,CreatorTool,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Description,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocChangeCount,DocumentID,DocumentUsageRights,Encryption,Error,ExifToolVersion,Extracted,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,FontComposite,FontFace,FontFamily,FontFileName,FontName,FontType,FontVersion,Format,FormUsageRights,FrameFix,Gamut,GrayTRC,GreenMatrixColumn,GreenTRC,GTS_PDFXConformance,GTS_PDFXVersion,HasVisibleOverprint,HasVisibleTransparency,HasXFA,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,ImageinfoCreatedate,ImageinfoDocParID,ImageinfoDocPath,ImageinfoImagesBottom,ImageinfoImagesDatalinkUID,ImageinfoImagesDirid,ImageinfoImagesFilename,ImageinfoImagesFullpath,ImageinfoImagesLeft,ImageinfoImagesRight,ImageinfoImagesScale,ImageinfoImagesSpread_index,ImageinfoImagesStatus,ImageinfoImagesTop,ImageinfoImagesVolumename,ImageinfoNofimages,ImageinfoVersion,IngredientsFilePath,InstanceID,Keywords,Language,Linearized,LineCount,Luminance,ManifestLinkForm,ManifestPlacedResolutionUnit,ManifestPlacedXResolution,ManifestPlacedYResolution,ManifestReferenceDocumentID,ManifestReferenceFilePath,ManifestReferenceInstanceID,MaxPageSizeH,MaxPageSizeUnit,MaxPageSizeW,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,MetadataDate,MIMEEncoding,MIMEType,ModDate,Modified,ModifyDate,NativeDisplayInfo,Newlines,NPages,NumPages,OriginalDocumentID,PageCount,PageImage,PageImageFormat,PageImageHeight,PageImagePageNumber,PageImageWidth,PageLayout,PageMode,PDFVersion,Physicalheightininches,Physicalwidthininches,PlateNames,PreviewsCreatedate,PreviewsNofspreads,PreviewsSpreadsBase64_data,PreviewsSpreadsFormat,PreviewsSpreadsHeight,PreviewsSpreadsNumber_of_encoded_chunks,PreviewsSpreadsScale,PreviewsSpreadsSpread_index,PreviewsSpreadsUnencoded_size,PreviewsSpreadsWidth,PreviewsVersion,PrimaryPlatform,Producer,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileDescriptionML,ProfileDescriptionML-ar-EG,ProfileDescriptionML-ca-ES,ProfileDescriptionML-cs-CZ,ProfileDescriptionML-da-DK,ProfileDescriptionML-de-DE,ProfileDescriptionML-el-GR,ProfileDescriptionML-es-ES,ProfileDescriptionML-fi-FI,ProfileDescriptionML-fr-FU,ProfileDescriptionML-he-IL,ProfileDescriptionML-hr-HR,ProfileDescriptionML-hu-HU,ProfileDescriptionML-it-IT,ProfileDescriptionML-ja-JP,ProfileDescriptionML-ko-KR,ProfileDescriptionML-nb-NO,ProfileDescriptionML-nl-NL,ProfileDescriptionML-no-NO,ProfileDescriptionML-pl-PL,ProfileDescriptionML-pt-BR,ProfileDescriptionML-pt-PO,ProfileDescriptionML-ro-RO,ProfileDescriptionML-ru-RU,ProfileDescriptionML-sk-SK,ProfileDescriptionML-sv-SE,ProfileDescriptionML-th-TH,ProfileDescriptionML-tr-TR,ProfileDescriptionML-uk-UA,ProfileDescriptionML-zh-CN,ProfileDescriptionML-zh-TW,ProfileFileSignature,ProfileID,ProfileVersion,PTEX_Fullbanner,RedMatrixColumn,RedTRC,RenderingIntent,RenditionClass,SettingsSaveimageinfo,SettingsWhichpreviews,Sha1,SignatureUsageRights,SigningAuthority,SigningDate,Size,SlugChecksum,SlugFamily,SlugFontKind,SlugFontSense_12_Checksum,SlugFoundry,SlugOutlineFileSize,SlugPostScriptName,SlugVersion,SourceModified,StartupProfile,State,Subject,SwatchColorantBlue,SwatchColorantGreen,SwatchColorantMode,SwatchColorantRed,SwatchColorantSwatchName,SwatchColorantTint,SwatchColorantType,SwatchGroupName,SwatchGroupType,TaggedPDF,Technology,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailsCreatedate,ThumbnailsNofspreads,ThumbnailsSpreadsFormat,ThumbnailsSpreadsHeight,ThumbnailsSpreadsImage,ThumbnailsSpreadsSpread_index,ThumbnailsSpreadsUnencoded_size,ThumbnailsSpreadsWidth,ThumbnailsVersion,ThumbnailWidth,Title,Trapped,UserAccess,Version,VersionID,VideoCardGamma,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Warning,WordCount,XMPToolkit,XPressPrivate
apple-platform-security-guide-b.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2023:01:20 21:29:58+08:00,,Apple Inc.,,,Adobe InDesign 17.2 (Macintosh),xmp.did:3bc19c6e-ef15-421a-bc68-a1c77853a87a,xmp.iid:de48366c-7a0c-461b-8d87-e3377d682df3,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,B028-00625,,,,,,.,,xmp.id:e77bc6d2-cb04-4e62-8878-9b04a5750a0b,,,,12.57,,2024:04:18 18:23:50-04:00,2024:04:18 18:23:50-04:00,2024:04:18 18:23:50-04:00,apple-platform-security-guide-b.pdf,-rw-r--r--,1962 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 17.2 (Macintosh),2023:01:20 21:29:58+08:00,,,,,,,,,,,,,,,,,,,uuid:0d829b7c-a9a1-5241-bd46-77d19056d287,,zh-CN,Yes,,,,,,,,,,,,,,,,,,,,2023:01:20 21:30:14+08:00,,application/pdf,,,2023:01:20 21:30:14+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,210,,,,,,SinglePage,,1.6,,,,,,,,,,,,,,,,Adobe PDF Library 16.0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,B028-00625,,,,,,,,,,Yes,,,,,,,,,,,,,,,Apple Platform Security,False,,,,,,,,,,,"Adobe XMP Core 9.0-c000 79.cca54b0, 2022/11/26-09:29:55        ",
apple-platform-security-guide-br.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2023:02:01 19:13:37+08:00,,Apple Inc.,,,Adobe InDesign 17.1 (Macintosh),xmp.did:8a7f0d9e-b3e8-43e0-a282-8c847acf7599,xmp.iid:c4f6e7a4-b5ed-472f-aca4-1979a78622fb,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,BR028-00625,,,,,,.,,xmp.id:aa749086-9636-4cc5-bbe0-15e90b12936e,,,,12.57,,2024:04:18 18:23:45-04:00,2024:04:18 18:23:45-04:00,2024:04:18 18:23:45-04:00,apple-platform-security-guide-br.pdf,-rw-r--r--,2.7 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 17.1 (Macintosh),2023:02:01 19:13:37+08:00,,,,,,,,,,,,,,,,,,,uuid:ed8dcc83-1e12-6244-8f15-f8f68ab211d8,,ar-SA,Yes,,,,,,,,,,,,,,,,,,,,2023:02:01 19:13:46+08:00,,application/pdf,,,2023:02:01 19:13:46+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,255,,,,,,,,1.4,,,,,,,,,,,,,,,,Adobe PDF Library 16.0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,BR028-00625,,,,,,,,,,Yes,,,,,,,,,,,,,,,Segurança da Plataforma Apple,False,,,,,,,,,,,"Adobe XMP Core 7.1-c000 79.b0f8be9, 2021/12/08-19:11:22        ",
apple-platform-security-guide-dk.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2023:02:01 19:03:50+08:00,,Apple Inc.,,,Adobe InDesign 17.1 (Macintosh),xmp.did:c39c1521-d84b-4419-9aab-5c6a8bb0e3fd,xmp.iid:be2758f8-89da-45e4-86cf-5c03a1985876,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,DK028-00625,,,,,,.,,xmp.id:65c9e112-fce4-47ad-90a2-558700002dc7,,,,12.57,,2024:04:18 18:23:47-04:00,2024:04:18 18:23:47-04:00,2024:04:18 18:23:47-04:00,apple-platform-security-guide-dk.pdf,-rw-r--r--,2.6 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 17.1 (Macintosh),2023:02:01 19:03:50+08:00,,,,,,,,,,,,,,,,,,,uuid:edeed1b5-f985-9b46-8511-3e31013516b2,,ar-SA,Yes,,,,,,,,,,,,,,,,,,,,2023:02:01 19:03:58+08:00,,application/pdf,,,2023:02:01 19:03:58+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,239,,,,,,,,1.4,,,,,,,,,,,,,,,,Adobe PDF Library 16.0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,DK028-00625,,,,,,,,,,Yes,,,,,,,,,,,,,,,Sikkerhed på Apples platforme,False,,,,,,,,,,,"Adobe XMP Core 7.1-c000 79.b0f8be9, 2021/12/08-19:11:22        ",
apple-platform-security-guide-e.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2023:02:06 10:57:49+08:00,,Apple Inc.,,,Adobe InDesign 17.1 (Macintosh),xmp.did:7bcfb9b6-8bef-4b78-bea4-5ad6c494082b,xmp.iid:094d26ce-8769-4348-9163-8f774d87a63e,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,LA028-00625,,,,,,.,,xmp.id:77a3bbf2-7092-442e-814e-2576cd5e5990,,,,12.57,,2024:04:18 18:23:47-04:00,2024:04:18 18:23:47-04:00,2024:04:18 18:23:47-04:00,apple-platform-security-guide-e.pdf,-rw-r--r--,2.8 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 17.1 (Macintosh),2023:02:06 10:57:49+08:00,,,,,,,,,,,,,,,,,,,uuid:73944ae6-0a57-e14d-bdea-f4a391870df8,,zh-CN,Yes,,,,,,,,,,,,,,,,,,,,2023:02:06 10:58:06+08:00,,application/pdf,,,2023:02:06 10:58:06+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,251,,,,,,,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 16.0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,LA028-00625,,,,,,,,,,Yes,,,,,,,,,,,,,,,Seguridad de la plataforma de Apple,False,,,,,,,,,,,"Adobe XMP Core 7.1-c000 79.b0f8be9, 2021/12/08-19:11:22        ",
apple-platform-security-guide-h.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2023:02:01 19:31:52+08:00,,Apple Inc.,,,Adobe InDesign 17.2 (Macintosh),xmp.did:6b265d21-004a-450a-9046-620f6d66f1fd,xmp.iid:e80eca2c-a984-409f-8e70-99d848488a73,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,H028-00625,,,,,,.,,xmp.id:ec9880e8-bf37-451f-98a7-39063cb1e9ca,,,,12.57,,2024:04:18 18:23:45-04:00,2024:04:18 18:23:45-04:00,2024:04:18 18:23:45-04:00,apple-platform-security-guide-h.pdf,-rw-r--r--,2.5 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 17.2 (Macintosh),2023:02:01 19:31:52+08:00,,,,,,,,,,,,,,,,,,,uuid:522107b1-e765-0948-81b3-df981383f243,,zh-CN,No,,,,,,,,,,,,,,,,,,,,2023:02:01 19:32:14+08:00,,application/pdf,,,2023:02:01 19:32:14+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,220,,,,,,SinglePage,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 16.0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,H028-00625,,,,,,,,,,Yes,,,,,,,,,,,,,,,Apple-plattformsikkerhet,False,,,,,,,,,,,"Adobe XMP Core 9.0-c000 79.cca54b0, 2022/11/26-09:29:55        ",
apple-platform-security-guide-j.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2023:01:31 14:38:16+08:00,,Apple Inc.,,,Adobe InDesign 17.2 (Macintosh),xmp.did:ffa38574-3bea-4e8b-a17d-2b3e88a1468d,xmp.iid:d0e69a8b-eff0-401b-ac4a-9c6f26f5493e,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,J028-00625,,,,,,.,,xmp.id:e8da9185-e6e9-47be-a435-483bc5792db4,,,,12.57,,2024:04:18 18:23:44-04:00,2024:04:18 18:23:44-04:00,2024:04:18 18:23:44-04:00,apple-platform-security-guide-j.pdf,-rw-r--r--,2.8 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 17.2 (Macintosh),2023:01:31 14:38:16+08:00,,,,,,,,,,,,,,,,,,,uuid:7c912a52-4e50-3f4a-a641-108fb0336313,,zh-CN,No,,,,,,,,,,,,,,,,,,,,2023:01:31 14:42:03+08:00,,application/pdf,,,2023:01:31 14:42:03+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,189,,,,,,SinglePage,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 16.0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,J028-00625,,,,,,,,,,Yes,,,,,,,,,,,,,,,Appleプラットフォームのセキュリティ,False,,,,,,,,,,,"Adobe XMP Core 9.0-c000 79.cca54b0, 2022/11/26-09:29:55        ",
apple-platform-security-guide-kh.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2023:02:09 12:24:58+08:00,,Apple Inc.,,,Adobe InDesign 17.2 (Macintosh),xmp.did:80a38a2a-bbd0-4956-a007-ed420c786907,xmp.iid:1e37a72a-18a9-4040-b160-5527df4cfd59,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,KH028-00625,,,,,,.,,xmp.id:1c9e310b-40d6-4ace-b6a3-a6990e9a71f3,,,,12.57,,2024:04:18 18:23:43-04:00,2024:04:18 18:23:43-04:00,2024:04:18 18:23:43-04:00,apple-platform-security-guide-kh.pdf,-rw-r--r--,2.4 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 17.2 (Macintosh),2023:02:09 12:24:58+08:00,,,,,,,,,,,,,,,,,,,uuid:f38f6e5f-d1e0-e347-bbcb-3504ef545757,,zh-CN,No,,,,,,,,,,,,,,,,,,,,2023:02:09 12:25:14+08:00,,application/pdf,,,2023:02:09 12:25:14+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,176,,,,,,SinglePage,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 16.0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,KH028-00625,,,,,,,,,,Yes,,,,,,,,,,,,,,,Apple 플랫폼 보안,False,,,,,,,,,,,"Adobe XMP Core 9.0-c000 79.cca54b0, 2022/11/26-09:29:55        ",
apple-platform-security-guide-k.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2023:02:01 15:31:41+08:00,,Apple Inc.,,,Adobe InDesign 17.2 (Macintosh),xmp.did:04905702-889b-4df5-bd30-e77b0ac6f8cd,xmp.iid:0f160c1a-911a-4c57-9d79-f9a141c731b7,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,K028-00625,,,,,,.,,xmp.id:5aefa3d7-0993-4034-99a8-f0e08630146a,,,,12.57,,2024:04:18 18:23:40-04:00,2024:04:18 18:23:40-04:00,2024:04:18 18:23:40-04:00,apple-platform-security-guide-k.pdf,-rw-r--r--,2.5 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 17.2 (Macintosh),2023:02:01 15:31:41+08:00,,,,,,,,,,,,,,,,,,,uuid:7530200f-afc6-5d49-9b5a-be6e052063cb,,zh-CN,No,,,,,,,,,,,,,,,,,,,,2023:02:01 15:31:58+08:00,,application/pdf,,,2023:02:01 15:31:58+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,217,,,,,,SinglePage,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 16.0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,K028-00625,,,,,,,,,,Yes,,,,,,,,,,,,,,,Apple-alustojen tietoturva,False,,,,,,,,,,,"Adobe XMP Core 9.0-c000 79.cca54b0, 2022/11/26-09:29:55        ",
apple-platform-security-guide.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2022:12:05 13:34:37-08:00,,Apple Inc.,,,Adobe InDesign 17.2 (Macintosh),xmp.did:1ed875b3-eab3-49b1-bd63-e50e7ab3b903,xmp.iid:485b97e3-074f-4acf-8603-2e0bdb7563f7,xmp.did:1ed875b3-eab3-49b1-bd63-e50e7ab3b903,default,028-00625,,,,,,.,,xmp.id:7b5dffa6-cf9b-4f0b-b088-541eedc08835,,,,12.57,,2024:04:18 18:23:35-04:00,2024:04:18 18:23:35-04:00,2024:04:18 18:23:35-04:00,apple-platform-security-guide.pdf,-rw-r--r--,2.4 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 17.2 (Macintosh),2022:12:05 13:34:37-08:00,,,,,,,,,,,,,,,,,,,uuid:201f2ea9-4963-3f4f-94d9-b7f39cde3602,,en-US,Yes,,,,,,,,,,,,,,,,,,,,2022:12:05 13:34:48-08:00,,application/pdf,,,2022:12:05 13:34:48-08:00,,,,,xmp.did:1ed875b3-eab3-49b1-bd63-e50e7ab3b903,219,,,,,,,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 16.0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,028-00625,,,,,,,,,,Yes,,,,,,,,,,,,,,,Apple Platform Security,False,,,,,,,,,,,"Adobe XMP Core 7.1-c000 79.83fae64, 2022/02/15-08:07:32        ",
apple-platform-security-guide-t.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2023:01:20 19:17:28+08:00,,Apple Inc.,,,Adobe InDesign 17.1 (Macintosh),xmp.did:28385b38-61ed-4ae7-a7c3-39113c831170,xmp.iid:9388ed74-5d65-473b-adfb-675374afdd75,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,T028-00625,,,,,,.,,xmp.id:c3af9b72-cc4d-4347-a2aa-7d7111b102de,,,,12.57,,2024:04:18 18:23:43-04:00,2024:04:18 18:23:43-04:00,2024:04:18 18:23:43-04:00,apple-platform-security-guide-t.pdf,-rw-r--r--,2.5 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 17.1 (Macintosh),2023:01:20 19:17:29+08:00,,,,,,,,,,,,,,,,,,,uuid:be3f81f2-feb6-9f4e-9633-4800e75a02d0,,zh-CN,Yes,,,,,,,,,,,,,,,,,,,,2023:01:20 19:17:35+08:00,,application/pdf,,,2023:01:20 19:17:35+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,244,,,,,,,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 16.0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,T028-00625,,,,,,,,,,Yes,,,,,,,,,,,,,,,Sicurezza delle piattaforme Apple,False,,,,,,,,,,,"Adobe XMP Core 7.1-c000 79.b0f8be9, 2021/12/08-19:11:22        ",
apple-platform-security-guide-tu.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2023:02:01 15:49:53+08:00,,Apple Inc.,,,Adobe InDesign 17.1 (Macintosh),xmp.did:623093d3-c723-4120-b19c-17711b61ea95,xmp.iid:6f9ee2a9-bc8b-4ee9-9b96-13f54f70139e,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,TU028-00625,,,,,,.,,xmp.id:962e727b-a1e9-4b0a-b5ff-40a2f7e952c8,,,,12.57,,2024:04:18 18:23:40-04:00,2024:04:18 18:23:41-04:00,2024:04:18 18:23:41-04:00,apple-platform-security-guide-tu.pdf,-rw-r--r--,2.4 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 17.1 (Macintosh),2023:02:01 15:49:53+08:00,,,,,,,,,,,,,,,,,,,uuid:f4b9e31c-0211-324f-a66c-4e7a8e6b9f52,,zh-CN,No,,,,,,,,,,,,,,,,,,,,2023:02:01 15:50:44+08:00,,application/pdf,,,2023:02:01 15:50:44+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,226,,,,,,,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 16.0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,TU028-00625,,,,,,,,,,Yes,,,,,,,,,,,,,,,Apple Platform Güvenliği,False,,,,,,,,,,,"Adobe XMP Core 9.0-c000 79.cca54b0, 2022/11/26-09:29:55        ",
apple-platform-security-guide-x.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2023:01:20 19:26:30+08:00,,Apple Inc.,,,Adobe InDesign 17.1 (Macintosh),xmp.did:19ab115b-4468-4cae-b6ca-039ae1446fa8,xmp.iid:b52b6db4-0a55-41ad-b066-62a87ce7f4c3,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,X028-00625,,,,,,.,,xmp.id:59340354-1a21-48fe-b12f-ba1f46b71159,,,,12.57,,2024:04:18 18:23:37-04:00,2024:04:18 18:23:37-04:00,2024:04:18 18:23:37-04:00,apple-platform-security-guide-x.pdf,-rw-r--r--,2.5 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 17.1 (Macintosh),2023:01:20 19:26:30+08:00,,,,,,,,,,,,,,,,,,,uuid:f4f0e3d2-3ab6-054b-959d-2d5d8b9f01ee,,zh-CN,Yes,,,,,,,,,,,,,,,,,,,,2023:01:20 19:26:36+08:00,,application/pdf,,,2023:01:20 19:26:36+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,242,,,,,,,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 16.0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,X028-00625,,,,,,,,,,Yes,,,,,,,,,,,,,,,Apple Platform Security,False,,,,,,,,,,,"Adobe XMP Core 7.1-c000 79.b0f8be9, 2021/12/08-19:11:22        ",
apple-platform-security-guide-y.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2023:01:20 18:53:38+08:00,,Apple Inc.,,,Adobe InDesign 17.1 (Macintosh),xmp.did:2546c679-a421-417c-a967-8cbae170c867,xmp.iid:bb86bba2-b50e-4a6b-ba05-a1f2693e15c1,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,E028-00625,,,,,,.,,xmp.id:0545f676-904c-4a56-869d-5f2dab77863b,,,,12.57,,2024:04:18 18:23:42-04:00,2024:04:18 18:23:42-04:00,2024:04:18 18:23:42-04:00,apple-platform-security-guide-y.pdf,-rw-r--r--,2.7 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 17.1 (Macintosh),2023:01:20 18:53:38+08:00,,,,,,,,,,,,,,,,,,,uuid:51941345-4aa7-864c-b46e-dbd03426cdea,,ar-SA,Yes,,,,,,,,,,,,,,,,,,,,2023:01:20 18:53:47+08:00,,application/pdf,,,2023:01:20 18:53:47+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,254,,,,,,,,1.4,,,,,,,,,,,,,,,,Adobe PDF Library 16.0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,E028-00625,,,,,,,,,,Yes,,,,,,,,,,,,,,,Seguridad de las plataformas de Apple,False,,,,,,,,,,,"Adobe XMP Core 7.1-c000 79.b0f8be9, 2021/12/08-19:11:22        ",
Apple_Prioritizing_Chemicals_2018.pdf,,,,,,,,,,,,,,,,,,,2019:03:19 17:34:43Z,,Pages,,,,,,,,,,,,,,.,,,,,,12.57,,2024:04:18 18:21:17-04:00,2024:04:18 18:21:17-04:00,2024:04:18 18:21:17-04:00,Apple_Prioritizing_Chemicals_2018.pdf,-rw-r--r--,553 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,application/pdf,,,2019:03:19 17:34:43Z,,,,,,14,,,,,,,,1.4,,,,,,,,,,,,,,,,macOS Version 10.14.3 (Build 18D109) Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple_Prioritizing_Chemicals_WP_031919_FF,,,,,,,,,,,,,
