SourceFile,About,AppleKeywords,Author,Comments,Company,Created,CreateDate,CreationDate,Creator,CreatorTool,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Description,Directory,DocChangeCount,DocumentID,Encryption,ExifToolVersion,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,Format,HasXFA,Headline,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,InstanceID,Keywords,Language,LastSaved,Linearized,ManifestLinkForm,ManifestPlacedResolutionUnit,ManifestPlacedXResolution,ManifestPlacedYResolution,ManifestReferenceDocumentID,ManifestReferenceInstanceID,MetadataDate,MIMEType,ModDate,ModifyDate,OriginalDocumentID,PageCount,PageLayout,PageMode,PDFVersion,Producer,RenditionClass,SlugChecksum,SlugFamily,SlugFontKind,SlugFontSense_12_Checksum,SlugFoundry,SlugKerningChecksum,SlugOutlineFileSize,SlugPostScriptName,SlugVersion,SourceModified,State,Subject,TaggedPDF,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailWidth,Title,Trapped,UserAccess,Version,Warning,XMPToolkit
2021-04-13_Dollar_Tree_Inc_Announces_the_Addition_of_22.pdf,,,,,,,2024:03:11 11:49:14-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:23-04:00,2024:04:18 13:23:23-04:00,2024:04:18 13:23:23-04:00,2021-04-13_Dollar_Tree_Inc_Announces_the_Addition_of_22.pdf,rw-r--r--,44 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Announces the Addition of Alasdair James as Executive Vice President, Merchandising and Supply Chain",,,,,
2021-04-15_Dollar_Tree_Inc_Introduces_Chesapeake_Media_Group__21.pdf,,,,,,,2024:03:11 11:49:13-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:28-04:00,2024:04:18 13:23:28-04:00,2024:04:18 13:23:28-04:00,2021-04-15_Dollar_Tree_Inc_Introduces_Chesapeake_Media_Group__21.pdf,rw-r--r--,97 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,3,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Introduces Chesapeake Media Group, Its Retail Media Network, Connecting Brands with Shoppers in Real Time",,,,,
2021-08-10_Dollar_Tree_Family_Dollar_to_Host_August_14_17.pdf,,,,,,,2024:03:11 11:49:10-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:27-04:00,2024:04:18 13:23:27-04:00,2024:04:18 13:23:27-04:00,2021-08-10_Dollar_Tree_Family_Dollar_to_Host_August_14_17.pdf,rw-r--r--,56 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,3,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,Dollar Tree & Family Dollar to Host August 14 Hiring Event at All 26 U.S. Distribution Centers,,,,,
2021-08-20_Dollar_Tree_Family_Dollar_to_Host_Nationwide_15.pdf,,,,,,,2024:03:11 11:49:08-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:20-04:00,2024:04:18 13:23:21-04:00,2024:04:18 13:23:21-04:00,2021-08-20_Dollar_Tree_Family_Dollar_to_Host_Nationwide_15.pdf,rw-r--r--,53 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,Dollar Tree & Family Dollar to Host Nationwide Management Hiring Event on August 25-26,,,,,
2021-08-26_Dollar_Tree_Inc_Reports_Results_for_the_Second_14.pdf,,,,,,,2024:03:11 11:49:07-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:24-04:00,2024:04:18 13:23:31-04:00,2024:04:18 13:23:31-04:00,2021-08-26_Dollar_Tree_Inc_Reports_Results_for_the_Second_14.pdf,rw-r--r--,89 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,10,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Reports Results for the Second Quarter Fiscal 2021",,,,,
2021-09-28_Building_on_the_Success_of_its_Combo_Store_and_12.pdf,,,,,,,2024:03:11 11:49:06-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:27-04:00,2024:04:18 13:23:27-04:00,2024:04:18 13:23:27-04:00,2021-09-28_Building_on_the_Success_of_its_Combo_Store_and_12.pdf,rw-r--r--,49 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Building on the Success of its “Combo” Store and Dollar Tree Plus Initiatives, Dollar Tree Poised to Take Next Steps in its Multi-Price Evolution",,,,,
2021-11-01_Operation_Homefront_to_Lift_Financial_Burden_for_9.pdf,,,,,,,2024:03:11 11:49:03-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:35-04:00,2024:04:18 13:23:36-04:00,2024:04:18 13:23:36-04:00,2021-11-01_Operation_Homefront_to_Lift_Financial_Burden_for_9.pdf,rw-r--r--,59 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,Operation Homefront to Lift Financial Burden for Military Families Through Nationwide Toy Drive With Dollar Tree,,,,,
2021-11-09_Dollar_Tree_Inc_to_Host_Third_Quarter_Earnings_8.pdf,,,,,,,2024:03:11 11:49:03-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:24:05-04:00,2024:04:18 13:24:05-04:00,2024:04:18 13:24:05-04:00,2021-11-09_Dollar_Tree_Inc_to_Host_Third_Quarter_Earnings_8.pdf,rw-r--r--,37 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,1,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. to Host Third Quarter Earnings Conference Call",,,,,
2021-11-23_Dollar_Tree_Inc_Reports_Results_for_the_Third_7.pdf,,,,,,,2024:03:11 11:49:02-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:25-04:00,2024:04:18 13:23:25-04:00,2024:04:18 13:23:25-04:00,2021-11-23_Dollar_Tree_Inc_Reports_Results_for_the_Third_7.pdf,rw-r--r--,83 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,10,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Reports Results for the Third Quarter Fiscal 2021",,,,,
2021-11-29_Dollar_Tree_Announces_Pricing_of_1_2_Billion_in_6.pdf,,,,,,,2024:03:11 11:49:01-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:28-04:00,2024:04:18 13:23:28-04:00,2024:04:18 13:23:28-04:00,2021-11-29_Dollar_Tree_Announces_Pricing_of_1_2_Billion_in_6.pdf,rw-r--r--,45 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,Dollar Tree Announces Pricing of $1.2 Billion in Senior Notes,,,,,
2021-12-12_Dollar_Tree_Sets_the_Record_Straight_Regarding_5.pdf,,,,,,,2024:03:11 11:49:00-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:28-04:00,2024:04:18 13:23:28-04:00,2024:04:18 13:23:28-04:00,2021-12-12_Dollar_Tree_Sets_the_Record_Straight_Regarding_5.pdf,rw-r--r--,69 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,6,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,Dollar Tree Sets the Record Straight Regarding Recent Engagement with Mantle Ridge; Comments on Mantle Ridge’s Notice of Nomination of Directors,,,,,
2021_OPH_Holiday_Toy_Drive_Press_Release.pdf,,,Dollar Tree,,,,2021:10:29 04:42:34Z,,Dollar Tree,Microsoft Word,,,,,2021 OPH Holiday Toy Drive Press Release,.,,uuid:CA2AC2C2-2C2F-4A4D-87B1-4E7F89B8A517,,10.80,2024:04:18 13:23:09-04:00,2024:04:18 13:23:09-04:00,2024:04:18 13:23:09-04:00,2021_OPH_Holiday_Toy_Drive_Press_Release.pdf,rw-r--r--,230 kB,PDF,pdf,application/pdf,,,,,,,,,uuid:44ceec51-7ef7-0b42-80f8-2ec6f9c401af,,en,,Yes,,,,,,,2021:10:29 10:57:16-04:00,application/pdf,,2021:10:29 10:57:16-04:00,,1,,,1.7,Acrobat Pro DC 21 Paper Capture Plug-in,,,,,,,,,,,,,2021 OPH Holiday Toy Drive Press Release,Yes,,,,,2021 OPH Holiday Toy Drive Press Release,,,,,"Adobe XMP Core 5.6-c017 91.164464, 2020/06/15-10:20:05        "
2022-02-18_Dollar_Tree_Inc_Announces_Retirement_of_Executive__216.pdf,,,,,,,2024:03:11 11:51:32-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:35-04:00,2024:04:18 13:23:37-04:00,2024:04:18 13:23:37-04:00,2022-02-18_Dollar_Tree_Inc_Announces_Retirement_of_Executive__216.pdf,rw-r--r--,42 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Announces Retirement of Executive Chairman Bob Sasser",,,,,
2022-03-02_Dollar_Tree_Inc_Reports_Results_for_the_Fourth_217.pdf,,,,,,,2024:03:11 11:51:33-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:14-04:00,2024:04:18 13:23:14-04:00,2024:04:18 13:23:14-04:00,2022-03-02_Dollar_Tree_Inc_Reports_Results_for_the_Fourth_217.pdf,rw-r--r--,82 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,9,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Reports Results for the Fourth Quarter and Fiscal Year 2021",,,,,
2022-03-08_Dollar_Tree_Announces_Reconstitution_of_Board_of_218.pdf,,,,,,,2024:03:11 11:51:34-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:16-04:00,2024:04:18 13:23:16-04:00,2024:04:18 13:23:16-04:00,2022-03-08_Dollar_Tree_Announces_Reconstitution_of_Board_of_218.pdf,rw-r--r--,50 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,3,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,Dollar Tree Announces Reconstitution of Board of Directors and New Executive Board Chair,,,,,
2022-03-21_Dollar_Tree_Inc_Announces_the_Grant_of_Option_219.pdf,,,,,,,2024:03:11 11:51:35-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:29-04:00,2024:04:18 13:23:29-04:00,2024:04:18 13:23:29-04:00,2022-03-21_Dollar_Tree_Inc_Announces_the_Grant_of_Option_219.pdf,rw-r--r--,47 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,3,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Announces the Grant of Option Award to Executive Chair Richard W. Dreiling",,,,,
2022-04-06_Dollar_Tree_Board_of_Directors_Announces_220.pdf,,,,,,,2024:03:11 11:51:36-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:17-04:00,2024:04:18 13:23:17-04:00,2024:04:18 13:23:17-04:00,2022-04-06_Dollar_Tree_Board_of_Directors_Announces_220.pdf,rw-r--r--,53 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,3,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,Dollar Tree Board of Directors Announces Corporate Governance Enhancements,,,,,
2022-04-22_Dollar_Tree_Family_Dollar_to_Host_Nationwide_221.pdf,,,,,,,2024:03:11 11:51:37-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:35-04:00,2024:04:18 13:23:35-04:00,2024:04:18 13:23:35-04:00,2022-04-22_Dollar_Tree_Family_Dollar_to_Host_Nationwide_221.pdf,rw-r--r--,51 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,Dollar Tree & Family Dollar to Host Nationwide Management Hiring Event on April 27,,,,,
2022-05-12_Dollar_Tree_Inc_Announces_Key_Additions_to_its_222.pdf,,,,,,,2024:03:11 11:51:37-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:27-04:00,2024:04:18 13:23:27-04:00,2024:04:18 13:23:27-04:00,2022-05-12_Dollar_Tree_Inc_Announces_Key_Additions_to_its_222.pdf,rw-r--r--,46 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,3,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Announces Key Additions to its Executive Leadership Team",,,,,
2022-05-26_Dollar_Tree_Inc_Reports_Results_for_the_First_224.pdf,,,,,,,2024:03:11 11:51:39-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:16-04:00,2024:04:18 13:23:16-04:00,2024:04:18 13:23:16-04:00,2022-05-26_Dollar_Tree_Inc_Reports_Results_for_the_First_224.pdf,rw-r--r--,78 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,8,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Reports Results for the First Quarter Fiscal 2022",,,,,
2022-06-27_Operation_Homefront_to_distribute_500_000th_225.pdf,,,,,,,2024:03:11 11:51:39-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:27-04:00,2024:04:18 13:23:27-04:00,2024:04:18 13:23:27-04:00,2022-06-27_Operation_Homefront_to_distribute_500_000th_225.pdf,rw-r--r--,51 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Operation Homefront to distribute 500,000th backpack through military family program",,,,,
2022-07-21_Bobby_Aflatooni_Joins_Dollar_Tree_Inc_as_Chief_227.pdf,,,,,,,2024:03:11 11:51:41-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:36-04:00,2024:04:18 13:23:36-04:00,2024:04:18 13:23:36-04:00,2022-07-21_Bobby_Aflatooni_Joins_Dollar_Tree_Inc_as_Chief_227.pdf,rw-r--r--,42 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Bobby Aflatooni Joins Dollar Tree, Inc. as Chief Information Officer",,,,,
2022-08-25_Dollar_Tree_Inc_Reports_Results_for_the_Second_229.pdf,,,,,,,2024:03:11 11:51:42-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:19-04:00,2024:04:18 13:23:19-04:00,2024:04:18 13:23:19-04:00,2022-08-25_Dollar_Tree_Inc_Reports_Results_for_the_Second_229.pdf,rw-r--r--,79 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,8,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Reports Results for the Second Quarter Fiscal 2022",,,,,
2022-09-26_Dollar_Tree_Inc_Names_Michael_Creedon_as_Chief_231.pdf,,,,,,,2024:03:11 11:51:44-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:23-04:00,2024:04:18 13:23:23-04:00,2024:04:18 13:23:23-04:00,2022-09-26_Dollar_Tree_Inc_Names_Michael_Creedon_as_Chief_231.pdf,rw-r--r--,43 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Names Michael Creedon as Chief Operating Officer",,,,,
2022-09-28_Dollar_Tree_Inc_Names_Pedro_Voyer_as_Chief_232.pdf,,,,,,,2024:03:11 11:51:45-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:16-04:00,2024:04:18 13:23:34-04:00,2024:04:18 13:23:34-04:00,2022-09-28_Dollar_Tree_Inc_Names_Pedro_Voyer_as_Chief_232.pdf,rw-r--r--,44 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Names Pedro Voyer as Chief Development Officer",,,,,
2022-10-11_Dollar_Tree_Family_Dollar_to_Host_Nationwide_233.pdf,,,,,,,2024:03:11 11:51:45-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:42-04:00,2024:04:18 13:23:42-04:00,2024:04:18 13:23:42-04:00,2022-10-11_Dollar_Tree_Family_Dollar_to_Host_Nationwide_233.pdf,rw-r--r--,55 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,Dollar Tree & Family Dollar to Host Nationwide Hiring Event on October 19,,,,,
2022-11-07_Operation_Homefront_and_Dollar_Tree_Team_Up_to_234.pdf,,,,,,,2024:03:11 11:51:46-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:35-04:00,2024:04:18 13:23:35-04:00,2024:04:18 13:23:35-04:00,2022-11-07_Operation_Homefront_and_Dollar_Tree_Team_Up_to_234.pdf,rw-r--r--,58 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,Operation Homefront and Dollar Tree Team Up to Support Military Families,,,,,
2022-11-08_Dollar_Tree_Inc_to_Host_Third_Quarter_Earnings_235.pdf,,,,,,,2024:03:11 11:51:47-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:24:04-04:00,2024:04:18 13:24:04-04:00,2024:04:18 13:24:04-04:00,2022-11-08_Dollar_Tree_Inc_to_Host_Third_Quarter_Earnings_235.pdf,rw-r--r--,37 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,1,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. to Host Third Quarter Earnings Conference Call",,,,,
2022-11-17_Dollar_Tree_Inc_Announces_New_Leadership_236.pdf,,,,,,,2024:03:11 11:51:48-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:23-04:00,2024:04:18 13:23:23-04:00,2024:04:18 13:23:23-04:00,2022-11-17_Dollar_Tree_Inc_Announces_New_Leadership_236.pdf,rw-r--r--,53 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,3,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Announces New Leadership Positions as Part of the Company’s Transformation",,,,,
2022-11-22_Dollar_Tree_Inc_Reports_Results_for_the_Third_237.pdf,,,,,,,2024:03:11 11:51:48-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:25-04:00,2024:04:18 13:23:25-04:00,2024:04:18 13:23:25-04:00,2022-11-22_Dollar_Tree_Inc_Reports_Results_for_the_Third_237.pdf,rw-r--r--,79 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,9,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Reports Results for the Third Quarter Fiscal 2022",,,,,
2022_Holiday_Toy_Drive_Release%20.pdf,,,,,,,2022:10:31 18:07:04Z,,Word,Word,,,,,,.,,uuid:d717e709-768b-2e41-8437-c6cb0e549e2b,,10.80,2024:04:18 13:23:11-04:00,2024:04:18 13:23:11-04:00,2024:04:18 13:23:11-04:00,2022_Holiday_Toy_Drive_Release%20.pdf,rw-r--r--,182 kB,PDF,pdf,application/pdf,No,,,,,,,,uuid:6bd1f0d9-dd40-7345-9d65-f42d5faa207c,,en,,No,,,,,,,2022:10:31 14:15:20-04:00,application/pdf,,2022:10:31 14:15:20-04:00,,1,,,1.3,macOS Version 12.5.1 (Build 21G83) Quartz PDFContext,,,,,,,,,,,,,,Yes,,,,,Microsoft Word - 2022 Holiday Toy Drive Release FINAL .docx,,,,,"Adobe XMP Core 7.1-c000 79.cb7c5a1, 2022/04/14-05:22:35        "
2023-01-24_Rick_Dreiling_to_Assume_Role_of_Chairman_and_238.pdf,,,,,,,2024:03:11 11:51:49-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:18-04:00,2024:04:18 13:23:18-04:00,2024:04:18 13:23:18-04:00,2023-01-24_Rick_Dreiling_to_Assume_Role_of_Chairman_and_238.pdf,rw-r--r--,42 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Rick Dreiling to Assume Role of Chairman and Chief Executive Officer of Dollar Tree, Inc.",,,,,
2023-03-01_Dollar_Tree_Inc_Reports_Results_for_the_Fourth_240.pdf,,,chelleg,,,,2023:02:28 16:19:58-05:00,,chelleg,Adobe Acrobat Standard 2017 17.8.30051,,,,,,.,,uuid:307df953-6786-47c8-898d-632b9ac02101,,10.80,2024:04:18 13:23:23-04:00,2024:04:18 13:23:23-04:00,2024:04:18 13:23:23-04:00,2023-03-01_Dollar_Tree_Inc_Reports_Results_for_the_Fourth_240.pdf,rw-r--r--,207 kB,PDF,pdf,application/pdf,,,,,,,,,uuid:c0609a3b-8add-48d0-9f08-a5c94eb1fa8b,,,,Yes,,,,,,,2023:02:28 16:19:58-05:00,application/pdf,,2023:02:28 16:19:58-05:00,,10,,,1.6,Adobe Acrobat Standard 2017 17.8.30051,,,,,,,,,,,,,,No,,,,,,,,,,"Adobe XMP Core 5.6-c015 84.159810, 2016/09/10-02:41:30        "
2023-03-28_Family_Dollar_Enhances_Youth_Empowerment_241.pdf,,,,,,,2024:03:11 11:51:51-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:21-04:00,2024:04:18 13:23:34-04:00,2024:04:18 13:23:34-04:00,2023-03-28_Family_Dollar_Enhances_Youth_Empowerment_241.pdf,rw-r--r--,57 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,3,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,Family Dollar Enhances Youth Empowerment Resources to Support Teens Advocating for Positive Community Change,,,,,
2023-05-01_Dollar_Tree_Inc_Names_Mike_Kindy_Chief_Supply_243.pdf,,,,,,,2024:03:11 11:51:52-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:37-04:00,2024:04:18 13:23:37-04:00,2024:04:18 13:23:37-04:00,2023-05-01_Dollar_Tree_Inc_Names_Mike_Kindy_Chief_Supply_243.pdf,rw-r--r--,42 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Names Mike Kindy Chief Supply Chain Officer",,,,,
2023-05-01_Dollar_Tree_Inc_to_Host_2023_Investor_242.pdf,,,,,,,2024:03:11 11:51:51-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:24:02-04:00,2024:04:18 13:24:02-04:00,2024:04:18 13:24:02-04:00,2023-05-01_Dollar_Tree_Inc_to_Host_2023_Investor_242.pdf,rw-r--r--,38 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,1,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. to Host 2023 Investor Conference",,,,,
2023-05-25_Dollar_Tree_Inc_Reports_Results_for_the_First_245.pdf,,,,,,,2024:03:11 11:51:53-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:24-04:00,2024:04:18 13:23:24-04:00,2024:04:18 13:23:24-04:00,2023-05-25_Dollar_Tree_Inc_Reports_Results_for_the_First_245.pdf,rw-r--r--,82 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,10,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Reports Results for the First Quarter Fiscal 2023",,,,,
2023-05-26_Dollar_Tree_Inc_Announces_Investor_Relations_246.pdf,,,,,,,2024:03:11 11:51:54-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:49-04:00,2024:04:18 13:23:49-04:00,2024:04:18 13:23:49-04:00,2023-05-26_Dollar_Tree_Inc_Announces_Investor_Relations_246.pdf,rw-r--r--,39 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Announces Investor Relations Leadership Change",,,,,
2023-06-21_Dollar_Tree_Inc_2023_Investor_Conference_to_247.pdf,,,,,,,2024:03:11 11:51:55-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:26-04:00,2024:04:18 13:23:26-04:00,2024:04:18 13:23:26-04:00,2023-06-21_Dollar_Tree_Inc_2023_Investor_Conference_to_247.pdf,rw-r--r--,56 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,3,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. 2023 Investor Conference to Outline Growth Strategies, Multi-Year Financial Outlook, and Expectations of Future Cash Available for Capital Allocation",,,,,
2023-06-29_Operation_Homefront_to_distribute_30_000_248.pdf,,,,,,,2024:03:11 11:51:55-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:16-04:00,2024:04:18 13:23:16-04:00,2024:04:18 13:23:16-04:00,2023-06-29_Operation_Homefront_to_distribute_30_000_248.pdf,rw-r--r--,54 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Operation Homefront to distribute 30,000 backpacks full of school supplies to military families nationwide",,,,,
