SourceFile,CreateDate,Author,Creator,CreatorTool,Producer
2019-01-07_Dollar_Tree_Comments_on_Statement_Issued_by_65.pdf,2024:03:11 11:49:47-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2019-02-06_Dollar_Tree_Announces_Plans_for_New_Distribution_64.pdf,2024:03:11 11:49:46-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2019-03-06_Dollar_Tree_Appoints_Carrie_A_Wheeler_to_Its_61.pdf,2024:03:11 11:49:44-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2019-03-06_Dollar_Tree_Inc_Reports_Results_for_the_Fourth_62.pdf,2024:03:11 11:49:45-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2019-05-01_Dollar_Tree_Family_Dollar_Hosting_Nationwide_59.pdf,2024:03:11 11:49:42-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2019-05-30_Dollar_Tree_Inc_Reports_Results_for_the_First_57.pdf,2024:03:11 11:49:41-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2019-08-29_Dollar_Tree_Inc_Reports_Results_for_the_Second_55.pdf,2024:03:11 11:49:40-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2019-11-12_Dollar_Tree_Inc_to_Host_Third_Quarter_Earnings_52.pdf,2024:03:11 11:49:37-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2019-11-26_Dollar_Tree_Inc_Reports_Results_for_the_Third_50.pdf,2024:03:11 11:49:36-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2019-12-11_Dollar_Tree_Inc_Announces_Enterprise_Level_49.pdf,2024:03:11 11:49:35-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2019-12-27_Dollar_Tree_Comments_on_TRC_Capital_Mini_Tender_48.pdf,2024:03:11 11:49:34-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2020-01-13_Dollar_Tree_Family_Dollar_Hosting_Nationwide_47.pdf,2024:03:11 11:49:34-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2020-02-19_Dollar_Tree_Inc_to_Host_Fourth_Quarter_Earnings_46.pdf,2024:03:11 11:49:33-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2020-03-04_Dollar_Tree_Inc_Reports_Results_for_the_Fourth_45.pdf,2024:03:11 11:49:32-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
